Shipment_ID,Date,Origin_Port,Destination_Port,Carrier,Weather_En_Route,Container_Weight_Tons,Port_Congestion_Index,Route_Distance_NM,Is_Delayed,Delay_Days
SHP-21835,2025-11-09,Hamburg,Shanghai,MSC,Clear,29.8,0.99,4670,1,9
SHP-21836,2025-02-14,Shanghai,Singapore,COSCO,Typhoon,23.64,0.79,7307,1,14
SHP-21837,2025-07-17,Hamburg,Dubai,MSC,Clear,26.9,0.86,11217,0,0
SHP-21838,2025-08-27,Los Angeles,Shanghai,MSC,Rain,10.96,0.12,4222,1,9
SHP-21839,2025-10-29,Shanghai,Rotterdam,COSCO,Clear,20.74,0.55,10091,0,0
SHP-21840,2025-05-16,Rotterdam,Shanghai,Evergreen,Clear,17.05,0.85,4240,0,0
SHP-21841,2025-06-02,Los Angeles,Singapore,Maersk,Clear,13.91,0.23,7370,0,0
SHP-21842,2025-06-11,Los Angeles,Singapore,MSC,Clear,13.92,0.16,8300,0,0
SHP-21843,2025-06-23,Los Angeles,Hamburg,MSC,Rain,24.18,0.14,7634,0,0
SHP-21844,2025-01-03,Los Angeles,Rotterdam,Maersk,Clear,10.9,0.32,5842,0,0
SHP-21845,2025-12-20,Dubai,Singapore,MSC,Fog,15.25,0.36,10279,0,0
SHP-21846,2025-03-09,Singapore,Dubai,Hapag-Lloyd,Clear,16.49,0.71,3094,0,0
SHP-21847,2025-06-10,Hamburg,Dubai,Hapag-Lloyd,Clear,15.18,0.61,11268,0,0
SHP-21848,2025-03-01,Dubai,Hamburg,Hapag-Lloyd,Rain,19.34,0.71,10369,0,0
SHP-21849,2025-09-12,Dubai,Singapore,COSCO,Rain,29.47,0.41,4848,0,0
SHP-21850,2025-09-19,Hamburg,Shanghai,Hapag-Lloyd,Rain,11.85,0.66,8004,0,0
SHP-21851,2025-10-02,Rotterdam,Hamburg,Maersk,Clear,20.4,0.92,6055,0,0
SHP-21852,2025-05-10,Los Angeles,Shanghai,MSC,Rain,23.13,0.3,10479,0,0
SHP-21853,2025-06-21,Los Angeles,Shanghai,Maersk,Clear,28.97,0.62,3442,0,0
SHP-21854,2025-03-26,Hamburg,Shanghai,COSCO,Clear,16.72,0.67,10064,0,0
SHP-21855,2025-04-24,Shanghai,Rotterdam,Evergreen,Rain,19.28,0.38,9065,0,0
SHP-21856,2025-08-25,Rotterdam,Singapore,COSCO,Clear,20.11,0.77,7015,0,0
SHP-21857,2025-09-12,Shanghai,Singapore,MSC,Rain,17.18,0.61,6023,0,0
SHP-21858,2025-06-20,Shanghai,Los Angeles,MSC,Clear,23.56,0.11,9253,0,0
SHP-21859,2025-07-16,Dubai,Los Angeles,MSC,Clear,17.9,0.62,11207,0,0
SHP-21860,2025-03-11,Hamburg,Dubai,COSCO,Clear,29.68,0.26,11637,0,0
SHP-21861,2025-11-26,Hamburg,Rotterdam,Hapag-Lloyd,Clear,14.33,0.53,9070,1,3
SHP-21862,2025-08-29,Shanghai,Singapore,Hapag-Lloyd,Clear,27.13,0.67,6170,0,0
SHP-21863,2025-11-10,Dubai,Los Angeles,Maersk,Clear,11.82,0.14,11161,0,0
SHP-21864,2025-08-29,Rotterdam,Hamburg,MSC,Clear,10.75,0.77,3988,0,0
SHP-21865,2025-08-31,Hamburg,Shanghai,MSC,Clear,16.94,0.41,11779,0,0
SHP-21866,2025-02-10,Shanghai,Dubai,MSC,Rain,25.13,0.81,6772,0,0
SHP-21867,2025-12-18,Los Angeles,Shanghai,Evergreen,Storm,22.32,0.52,6690,0,0
SHP-21868,2025-12-10,Los Angeles,Singapore,Evergreen,Rain,22.45,0.17,10500,0,0
SHP-21869,2025-03-24,Los Angeles,Hamburg,Hapag-Lloyd,Storm,17.36,0.97,3438,0,0
SHP-21870,2025-11-14,Los Angeles,Dubai,COSCO,Clear,25.73,0.52,5353,0,0
SHP-21871,2025-09-20,Rotterdam,Shanghai,MSC,Clear,27.98,0.67,9600,0,0
SHP-21872,2025-12-19,Singapore,Rotterdam,Maersk,Storm,13.05,0.17,6988,1,6
SHP-21873,2025-01-18,Hamburg,Rotterdam,Hapag-Lloyd,Rain,14.84,0.73,8439,0,0
SHP-21874,2025-10-11,Los Angeles,Singapore,Evergreen,Typhoon,14.18,0.35,5791,1,14
SHP-21875,2025-11-28,Dubai,Singapore,MSC,Clear,14.75,0.49,6859,0,0
SHP-21876,2025-10-28,Dubai,Shanghai,Maersk,Fog,10.86,0.5,11057,0,0
SHP-21877,2025-04-27,Los Angeles,Singapore,Hapag-Lloyd,Clear,12.4,0.52,11868,1,11
SHP-21878,2025-12-25,Dubai,Rotterdam,Evergreen,Clear,29.97,0.2,5732,1,11
SHP-21879,2025-05-01,Los Angeles,Singapore,Hapag-Lloyd,Storm,27.24,0.69,3974,1,7
SHP-21880,2025-10-08,Singapore,Hamburg,MSC,Typhoon,10.4,0.64,4856,0,0
SHP-21881,2025-02-26,Shanghai,Dubai,MSC,Rain,18.53,0.89,6518,0,0
SHP-21882,2025-05-08,Los Angeles,Rotterdam,Hapag-Lloyd,Rain,10.09,0.5,7212,0,0
SHP-21883,2025-12-02,Singapore,Rotterdam,MSC,Clear,15.29,0.97,6729,1,5
SHP-21884,2025-12-31,Singapore,Shanghai,Evergreen,Clear,12.4,0.87,4456,1,7
SHP-21885,2025-05-18,Dubai,Los Angeles,MSC,Storm,15.05,0.86,5791,1,6
SHP-21886,2025-11-15,Singapore,Hamburg,Evergreen,Storm,27.96,0.9,7881,1,13
SHP-21887,2025-10-17,Singapore,Dubai,MSC,Clear,26.61,0.17,10047,0,0
SHP-21888,2025-06-10,Los Angeles,Rotterdam,Evergreen,Rain,22.84,1.0,8096,1,13
SHP-21889,2025-06-13,Los Angeles,Shanghai,Evergreen,Clear,24.51,0.9,4045,0,0
SHP-21890,2025-06-17,Los Angeles,Shanghai,Hapag-Lloyd,Clear,16.33,0.24,3292,0,0
SHP-21891,2025-01-19,Los Angeles,Rotterdam,Maersk,Rain,12.83,0.28,6681,0,0
SHP-21892,2025-03-24,Singapore,Shanghai,MSC,Fog,14.4,0.48,8186,0,0
SHP-21893,2025-12-23,Los Angeles,Rotterdam,Evergreen,Rain,12.01,0.4,11679,0,0
SHP-21894,2025-08-13,Hamburg,Dubai,Maersk,Clear,23.21,0.83,8142,0,0
SHP-21895,2025-05-07,Shanghai,Los Angeles,COSCO,Clear,17.75,0.95,4213,0,0
SHP-21896,2025-04-26,Hamburg,Rotterdam,Maersk,Typhoon,12.64,0.14,5368,0,0
SHP-21897,2025-12-31,Dubai,Singapore,COSCO,Rain,15.7,0.61,10320,0,0
SHP-21898,2025-06-15,Hamburg,Los Angeles,Maersk,Storm,26.87,0.13,8977,0,0
SHP-21899,2025-05-21,Shanghai,Rotterdam,COSCO,Clear,24.25,0.93,7483,0,0
SHP-21900,2025-04-30,Rotterdam,Shanghai,Maersk,Clear,17.73,0.93,4185,0,0
SHP-21901,2025-05-03,Singapore,Los Angeles,Evergreen,Clear,23.35,0.21,9416,1,7
SHP-21902,2025-03-19,Singapore,Los Angeles,Maersk,Typhoon,15.08,0.26,9443,1,10
SHP-21903,2025-06-14,Rotterdam,Los Angeles,COSCO,Clear,29.53,0.77,3552,0,0
SHP-21904,2025-12-18,Rotterdam,Los Angeles,MSC,Clear,14.04,0.55,5903,0,0
SHP-21905,2025-12-10,Rotterdam,Hamburg,MSC,Clear,21.19,0.86,8963,0,0
SHP-21906,2025-07-22,Rotterdam,Hamburg,Hapag-Lloyd,Clear,18.32,0.6,9891,0,0
SHP-21907,2025-04-18,Shanghai,Hamburg,COSCO,Storm,11.77,0.68,10924,0,0
SHP-21908,2025-06-13,Rotterdam,Hamburg,Maersk,Clear,13.21,0.37,7701,1,5
SHP-21909,2025-07-20,Los Angeles,Dubai,MSC,Clear,11.45,0.79,8477,1,12
SHP-21910,2025-12-24,Singapore,Hamburg,Hapag-Lloyd,Clear,14.81,0.88,6027,1,14
SHP-21911,2025-02-03,Rotterdam,Shanghai,Maersk,Clear,18.58,0.81,9183,1,14
SHP-21912,2025-04-15,Dubai,Rotterdam,MSC,Clear,24.68,0.86,9191,0,0
SHP-21913,2025-06-23,Hamburg,Rotterdam,MSC,Clear,29.4,0.24,3796,0,0
SHP-21914,2025-09-21,Los Angeles,Rotterdam,Maersk,Clear,12.14,0.21,9741,0,0
SHP-21915,2025-06-07,Rotterdam,Shanghai,MSC,Clear,15.08,0.48,11591,0,0
SHP-21916,2025-12-02,Rotterdam,Los Angeles,Evergreen,Clear,27.4,0.63,3909,0,0
SHP-21917,2025-08-12,Rotterdam,Shanghai,Maersk,Clear,29.19,0.16,5353,0,0
SHP-21918,2025-03-17,Dubai,Los Angeles,Maersk,Rain,24.47,0.26,11277,0,0
SHP-21919,2025-07-17,Hamburg,Rotterdam,Maersk,Clear,12.58,0.48,3998,0,0
SHP-21920,2025-12-11,Los Angeles,Dubai,COSCO,Fog,23.62,0.31,9875,0,0
SHP-21921,2025-01-16,Rotterdam,Dubai,Evergreen,Clear,29.86,0.24,4132,0,0
SHP-21922,2025-07-22,Singapore,Hamburg,Hapag-Lloyd,Clear,17.91,0.17,4167,0,0
SHP-21923,2025-08-02,Singapore,Rotterdam,MSC,Clear,12.25,0.41,4745,0,0
SHP-21924,2025-01-14,Singapore,Rotterdam,MSC,Clear,21.01,0.85,9646,0,0
SHP-21925,2025-05-16,Singapore,Los Angeles,COSCO,Typhoon,13.1,0.47,5212,1,14
SHP-21926,2025-05-27,Shanghai,Dubai,COSCO,Clear,20.22,0.64,11048,0,0
SHP-21927,2025-01-03,Shanghai,Singapore,Hapag-Lloyd,Clear,11.63,0.78,11885,1,14
SHP-21928,2025-08-18,Singapore,Dubai,Hapag-Lloyd,Clear,21.92,0.66,10062,0,0
SHP-21929,2025-03-01,Singapore,Los Angeles,Maersk,Clear,29.82,0.96,10103,0,0
SHP-21930,2025-10-08,Shanghai,Hamburg,MSC,Clear,14.7,0.45,3483,0,0
SHP-21931,2025-06-19,Singapore,Hamburg,MSC,Clear,14.39,0.84,11382,0,0
SHP-21932,2025-04-18,Singapore,Dubai,Hapag-Lloyd,Clear,20.53,0.85,11055,0,0
SHP-21933,2025-05-10,Dubai,Rotterdam,Evergreen,Rain,12.06,0.74,4823,0,0
SHP-21934,2025-10-12,Los Angeles,Shanghai,COSCO,Storm,23.06,0.86,10198,1,14
SHP-21935,2025-08-04,Shanghai,Hamburg,Evergreen,Typhoon,20.49,0.91,5644,1,9
SHP-21936,2025-11-28,Los Angeles,Rotterdam,COSCO,Clear,14.84,0.17,4956,0,0
SHP-21937,2025-09-28,Shanghai,Los Angeles,Hapag-Lloyd,Storm,27.83,0.52,7138,0,0
SHP-21938,2025-07-05,Singapore,Los Angeles,Hapag-Lloyd,Clear,17.03,0.87,7342,0,0
SHP-21939,2025-08-20,Dubai,Rotterdam,Evergreen,Clear,16.87,0.64,11592,0,0
SHP-21940,2025-12-24,Dubai,Los Angeles,Evergreen,Clear,17.17,0.67,7885,0,0
SHP-21941,2025-01-28,Dubai,Shanghai,MSC,Clear,29.52,0.39,10843,0,0
SHP-21942,2025-02-01,Rotterdam,Singapore,Hapag-Lloyd,Rain,28.89,0.76,6169,1,4
SHP-21943,2025-11-19,Los Angeles,Shanghai,MSC,Clear,20.41,0.3,4660,0,0
SHP-21944,2025-09-23,Singapore,Los Angeles,Hapag-Lloyd,Clear,15.85,0.3,8107,0,0
SHP-21945,2025-05-21,Los Angeles,Shanghai,COSCO,Clear,11.08,0.55,6254,0,0
SHP-21946,2025-06-02,Rotterdam,Dubai,Hapag-Lloyd,Rain,16.63,0.34,5470,0,0
SHP-21947,2025-01-02,Singapore,Rotterdam,Evergreen,Clear,27.27,0.83,11621,1,3
SHP-21948,2025-09-26,Dubai,Hamburg,Evergreen,Rain,26.78,0.61,3664,0,0
SHP-21949,2025-02-05,Shanghai,Los Angeles,Maersk,Clear,21.79,0.33,7685,0,0
SHP-21950,2025-07-30,Shanghai,Los Angeles,Maersk,Clear,28.66,0.19,4218,0,0
SHP-21951,2025-08-26,Hamburg,Dubai,Hapag-Lloyd,Rain,17.12,0.9,5382,1,10
SHP-21952,2025-01-18,Rotterdam,Singapore,Hapag-Lloyd,Rain,22.3,0.27,10432,0,0
SHP-21953,2025-09-15,Rotterdam,Hamburg,Evergreen,Storm,18.71,0.76,6313,1,12
SHP-21954,2025-10-25,Singapore,Los Angeles,Maersk,Clear,26.45,0.73,3153,1,13
SHP-21955,2025-10-20,Rotterdam,Singapore,Maersk,Rain,16.08,0.71,10387,0,0
SHP-21956,2025-11-05,Los Angeles,Dubai,Hapag-Lloyd,Clear,26.7,0.52,6906,0,0
SHP-21957,2025-12-25,Rotterdam,Hamburg,Hapag-Lloyd,Clear,17.73,0.41,11897,0,0
SHP-21958,2025-05-03,Los Angeles,Hamburg,Hapag-Lloyd,Clear,24.36,0.2,11781,0,0
SHP-21959,2025-02-19,Dubai,Hamburg,Hapag-Lloyd,Clear,14.86,0.16,3130,0,0
SHP-21960,2025-04-12,Hamburg,Dubai,COSCO,Rain,26.26,0.81,11840,0,0
SHP-21961,2025-10-20,Dubai,Shanghai,COSCO,Clear,29.59,0.74,10859,0,0
SHP-21962,2025-10-27,Dubai,Rotterdam,Evergreen,Rain,24.43,0.4,8092,0,0
SHP-21963,2025-01-24,Hamburg,Singapore,Maersk,Clear,11.6,0.79,7162,1,5
SHP-21964,2025-05-24,Dubai,Shanghai,Evergreen,Storm,29.47,0.61,11415,0,0
SHP-21965,2025-02-20,Dubai,Los Angeles,MSC,Clear,27.55,0.42,8671,0,0
SHP-21966,2025-10-01,Shanghai,Dubai,MSC,Clear,29.54,0.72,4750,0,0
SHP-21967,2025-03-05,Los Angeles,Shanghai,Evergreen,Clear,19.29,0.15,11183,0,0
SHP-21968,2025-07-08,Los Angeles,Hamburg,Maersk,Clear,17.86,0.98,6209,0,0
SHP-21969,2025-04-20,Shanghai,Hamburg,Evergreen,Clear,17.3,0.51,5203,0,0
SHP-21970,2025-11-04,Hamburg,Los Angeles,MSC,Storm,11.56,0.21,8840,1,2
SHP-21971,2025-09-06,Hamburg,Rotterdam,Evergreen,Storm,28.94,0.97,3341,1,2
SHP-21972,2025-07-28,Shanghai,Hamburg,Maersk,Storm,26.27,0.71,5264,0,0
SHP-21973,2025-05-16,Singapore,Rotterdam,Evergreen,Clear,19.39,0.79,7443,0,0
SHP-21974,2025-04-03,Los Angeles,Dubai,Hapag-Lloyd,Clear,27.71,0.29,8322,0,0
SHP-21975,2025-06-26,Rotterdam,Los Angeles,COSCO,Clear,27.24,0.42,7199,0,0
SHP-21976,2025-11-28,Shanghai,Dubai,Evergreen,Rain,29.44,0.88,7286,0,0
SHP-21977,2025-10-03,Hamburg,Los Angeles,COSCO,Rain,27.66,0.65,8517,1,13
SHP-21978,2025-02-05,Los Angeles,Shanghai,Hapag-Lloyd,Clear,13.32,0.49,10623,0,0
SHP-21979,2025-12-01,Dubai,Rotterdam,Hapag-Lloyd,Clear,29.37,0.12,6027,1,7
SHP-21980,2025-08-11,Dubai,Hamburg,Evergreen,Clear,20.62,0.26,6956,0,0
SHP-21981,2025-10-18,Dubai,Los Angeles,MSC,Clear,21.33,0.93,3526,1,4
SHP-21982,2025-12-23,Shanghai,Los Angeles,Maersk,Rain,17.67,0.59,6158,0,0
SHP-21983,2025-05-13,Rotterdam,Hamburg,Maersk,Clear,10.94,0.55,7548,0,0
SHP-21984,2025-08-20,Singapore,Rotterdam,MSC,Clear,22.36,0.52,3132,0,0
SHP-21985,2025-11-14,Hamburg,Dubai,MSC,Clear,22.09,0.52,5330,1,6
SHP-21986,2025-04-29,Dubai,Shanghai,Maersk,Clear,12.79,0.4,6816,0,0
SHP-21987,2025-02-25,Dubai,Hamburg,MSC,Rain,23.92,0.84,3474,0,0
SHP-21988,2025-08-12,Dubai,Singapore,Evergreen,Clear,18.45,0.69,11326,1,11
SHP-21989,2025-10-05,Dubai,Hamburg,Hapag-Lloyd,Rain,16.13,0.42,4360,0,0
SHP-21990,2025-05-27,Singapore,Rotterdam,Evergreen,Storm,26.29,0.75,9623,0,0
SHP-21991,2025-08-29,Dubai,Hamburg,COSCO,Storm,27.78,0.83,5291,1,3
SHP-21992,2025-07-16,Rotterdam,Shanghai,COSCO,Clear,16.55,0.77,11271,1,8
SHP-21993,2025-08-09,Los Angeles,Dubai,COSCO,Clear,23.71,0.52,7832,0,0
SHP-21994,2025-03-01,Shanghai,Hamburg,Hapag-Lloyd,Clear,18.81,0.19,6037,0,0
SHP-21995,2025-06-14,Dubai,Shanghai,Maersk,Clear,20.28,0.73,6163,0,0
SHP-21996,2025-05-30,Singapore,Shanghai,Evergreen,Storm,23.65,0.42,11172,1,12
SHP-21997,2025-01-13,Dubai,Singapore,COSCO,Clear,26.93,0.7,10638,0,0
SHP-21998,2025-11-06,Los Angeles,Rotterdam,Evergreen,Clear,15.09,0.19,11740,1,3
SHP-21999,2025-12-23,Los Angeles,Dubai,Evergreen,Storm,27.46,0.66,9867,1,6
SHP-22000,2025-09-19,Hamburg,Rotterdam,Maersk,Storm,29.87,0.99,6388,1,2
SHP-22001,2025-12-31,Los Angeles,Dubai,Maersk,Clear,19.92,0.25,4207,0,0
SHP-22002,2025-08-10,Dubai,Singapore,Evergreen,Rain,25.27,0.49,9388,0,0
SHP-22003,2025-02-22,Dubai,Hamburg,Maersk,Clear,19.85,0.27,10493,0,0
SHP-22004,2025-07-17,Los Angeles,Hamburg,Evergreen,Rain,13.71,0.94,4409,1,6
SHP-22005,2025-04-20,Rotterdam,Dubai,Maersk,Clear,22.51,0.54,3296,0,0
SHP-22006,2025-06-30,Hamburg,Shanghai,MSC,Clear,27.38,0.38,5598,0,0
SHP-22007,2025-06-29,Singapore,Hamburg,Maersk,Clear,29.98,0.94,8915,0,0
SHP-22008,2025-04-30,Hamburg,Shanghai,Hapag-Lloyd,Clear,15.17,0.99,5020,0,0
SHP-22009,2025-05-20,Rotterdam,Hamburg,MSC,Clear,28.02,0.82,3803,1,7
SHP-22010,2025-09-24,Dubai,Rotterdam,MSC,Rain,10.81,0.34,11721,0,0
SHP-22011,2025-07-21,Singapore,Shanghai,MSC,Rain,19.86,0.11,11885,0,0
SHP-22012,2025-08-25,Los Angeles,Dubai,Hapag-Lloyd,Rain,15.44,0.96,5980,0,0
SHP-22013,2025-08-08,Hamburg,Singapore,Maersk,Clear,11.28,0.92,10501,1,3
SHP-22014,2025-12-31,Dubai,Hamburg,Evergreen,Clear,18.58,0.49,4856,0,0
SHP-22015,2025-07-03,Shanghai,Hamburg,COSCO,Clear,29.79,0.53,5536,0,0
SHP-22016,2025-08-02,Shanghai,Rotterdam,Hapag-Lloyd,Clear,19.38,0.98,8585,0,0
SHP-22017,2025-10-10,Hamburg,Shanghai,Maersk,Rain,21.73,0.84,9602,0,0
SHP-22018,2025-12-22,Rotterdam,Singapore,Hapag-Lloyd,Clear,11.19,0.93,3943,0,0
SHP-22019,2025-05-21,Los Angeles,Hamburg,Maersk,Typhoon,11.86,0.51,7872,0,0
SHP-22020,2025-05-23,Hamburg,Los Angeles,Evergreen,Clear,24.84,0.12,5756,0,0
SHP-22021,2025-12-26,Dubai,Singapore,Maersk,Storm,14.96,0.41,9931,0,0
SHP-22022,2025-04-05,Dubai,Singapore,MSC,Clear,17.94,0.65,11603,1,6
SHP-22023,2025-04-30,Shanghai,Rotterdam,MSC,Clear,21.3,0.23,11807,0,0
SHP-22024,2025-04-06,Dubai,Hamburg,Hapag-Lloyd,Clear,29.1,0.48,6750,0,0
SHP-22025,2025-04-19,Shanghai,Los Angeles,Evergreen,Fog,10.53,0.75,4796,0,0
SHP-22026,2025-07-26,Singapore,Dubai,Hapag-Lloyd,Clear,20.25,0.83,5150,0,0
SHP-22027,2025-07-31,Dubai,Shanghai,Evergreen,Clear,21.32,0.79,8341,1,14
SHP-22028,2025-01-16,Rotterdam,Los Angeles,MSC,Fog,18.5,0.4,8394,0,0
SHP-22029,2025-02-19,Shanghai,Dubai,Maersk,Storm,16.37,0.58,5911,0,0
SHP-22030,2025-09-15,Shanghai,Rotterdam,Evergreen,Clear,24.97,0.22,6438,0,0
SHP-22031,2025-09-13,Shanghai,Los Angeles,Evergreen,Typhoon,28.46,0.84,5843,1,7
SHP-22032,2025-01-19,Los Angeles,Singapore,Maersk,Rain,12.81,0.15,6526,1,3
SHP-22033,2025-05-25,Hamburg,Shanghai,Hapag-Lloyd,Clear,22.04,0.18,7418,0,0
SHP-22034,2025-01-21,Los Angeles,Rotterdam,Hapag-Lloyd,Clear,20.88,0.27,8887,0,0
SHP-22035,2025-01-20,Rotterdam,Los Angeles,Hapag-Lloyd,Clear,10.09,0.13,10886,0,0
SHP-22036,2025-12-17,Hamburg,Rotterdam,Hapag-Lloyd,Clear,11.96,0.84,4033,0,0
SHP-22037,2025-01-11,Hamburg,Singapore,Evergreen,Storm,21.39,0.44,9985,1,9
SHP-22038,2025-08-14,Shanghai,Dubai,Maersk,Clear,18.12,0.91,11845,0,0
SHP-22039,2025-06-01,Dubai,Shanghai,Evergreen,Rain,13.61,0.74,9605,0,0
SHP-22040,2025-01-13,Hamburg,Los Angeles,Maersk,Clear,15.97,0.35,8272,0,0
SHP-22041,2025-04-20,Rotterdam,Los Angeles,Maersk,Clear,28.89,0.76,9695,0,0
SHP-22042,2025-06-22,Hamburg,Rotterdam,MSC,Rain,29.47,0.51,5461,0,0
SHP-22043,2025-08-05,Los Angeles,Dubai,Evergreen,Clear,27.71,0.71,5850,0,0
SHP-22044,2025-11-14,Dubai,Shanghai,Evergreen,Clear,26.21,0.59,6581,0,0
SHP-22045,2025-09-05,Singapore,Shanghai,MSC,Rain,16.18,0.71,5245,0,0
SHP-22046,2025-03-06,Singapore,Shanghai,MSC,Rain,23.23,0.55,4225,0,0
SHP-22047,2025-11-15,Singapore,Los Angeles,Evergreen,Clear,17.46,0.16,3676,0,0
SHP-22048,2025-06-17,Shanghai,Los Angeles,Maersk,Clear,22.37,0.12,9339,1,9
SHP-22049,2025-07-29,Dubai,Hamburg,MSC,Clear,25.28,0.22,7221,0,0
SHP-22050,2025-04-08,Hamburg,Los Angeles,Maersk,Clear,20.19,0.74,8959,0,0
SHP-22051,2025-03-10,Rotterdam,Hamburg,MSC,Rain,23.12,0.47,4280,0,0
SHP-22052,2025-04-23,Rotterdam,Los Angeles,Evergreen,Clear,20.56,0.87,6624,0,0
SHP-22053,2025-09-16,Singapore,Rotterdam,Evergreen,Fog,29.76,0.83,4288,0,0
SHP-22054,2025-08-26,Shanghai,Hamburg,Maersk,Clear,29.96,0.21,11104,0,0
SHP-22055,2025-03-27,Shanghai,Rotterdam,MSC,Storm,21.16,0.16,10531,0,0
SHP-22056,2025-01-01,Shanghai,Los Angeles,COSCO,Storm,25.81,0.85,9041,1,2
SHP-22057,2025-11-05,Shanghai,Singapore,Evergreen,Rain,24.59,0.41,4219,0,0
SHP-22058,2025-01-31,Hamburg,Los Angeles,Hapag-Lloyd,Clear,24.94,0.1,8992,0,0
SHP-22059,2025-02-02,Rotterdam,Los Angeles,COSCO,Clear,26.79,0.64,6449,0,0
SHP-22060,2025-03-12,Singapore,Hamburg,Hapag-Lloyd,Clear,26.8,0.14,7634,0,0
SHP-22061,2025-12-11,Rotterdam,Shanghai,Evergreen,Clear,23.43,0.3,7471,0,0
SHP-22062,2025-07-04,Hamburg,Rotterdam,COSCO,Clear,11.61,0.38,5685,0,0
SHP-22063,2025-11-25,Singapore,Hamburg,Evergreen,Clear,28.12,0.79,11461,0,0
SHP-22064,2025-09-27,Shanghai,Dubai,Maersk,Rain,20.66,0.28,8157,0,0
SHP-22065,2025-01-14,Dubai,Singapore,COSCO,Clear,21.29,0.71,3410,0,0
SHP-22066,2025-09-13,Singapore,Hamburg,Maersk,Clear,15.73,0.87,4929,0,0
SHP-22067,2025-02-23,Rotterdam,Shanghai,MSC,Clear,29.19,0.15,9897,0,0
SHP-22068,2025-04-18,Shanghai,Dubai,COSCO,Rain,17.66,0.33,7201,0,0
SHP-22069,2025-10-01,Singapore,Rotterdam,Evergreen,Storm,20.97,0.25,4144,1,11
SHP-22070,2025-03-08,Dubai,Rotterdam,Evergreen,Fog,19.52,0.61,11259,1,6
SHP-22071,2025-06-09,Rotterdam,Dubai,MSC,Rain,13.72,0.81,10479,0,0
SHP-22072,2025-07-13,Shanghai,Singapore,COSCO,Typhoon,19.53,0.74,6392,0,0
SHP-22073,2025-12-15,Dubai,Shanghai,Maersk,Clear,19.94,0.33,5145,0,0
SHP-22074,2025-08-29,Los Angeles,Singapore,COSCO,Typhoon,22.68,0.51,4327,1,4
SHP-22075,2025-11-26,Hamburg,Shanghai,Maersk,Fog,16.74,0.57,8012,0,0
SHP-22076,2025-02-12,Dubai,Hamburg,Maersk,Fog,24.7,0.75,8089,0,0
SHP-22077,2025-01-20,Rotterdam,Dubai,COSCO,Fog,20.78,0.88,10489,1,7
SHP-22078,2025-05-09,Hamburg,Los Angeles,MSC,Clear,13.55,0.59,9318,0,0
SHP-22079,2025-11-06,Rotterdam,Shanghai,Maersk,Clear,16.62,0.52,8987,0,0
SHP-22080,2025-08-14,Los Angeles,Shanghai,Evergreen,Typhoon,24.25,0.38,11772,1,6
SHP-22081,2025-03-13,Dubai,Rotterdam,COSCO,Storm,22.69,0.71,6972,1,5
SHP-22082,2025-12-13,Rotterdam,Shanghai,COSCO,Clear,18.92,0.76,6791,0,0
SHP-22083,2025-04-20,Shanghai,Hamburg,Hapag-Lloyd,Fog,27.63,0.52,4432,1,2
SHP-22084,2025-04-28,Singapore,Hamburg,Maersk,Rain,14.23,0.52,8037,0,0
SHP-22085,2025-10-28,Los Angeles,Hamburg,MSC,Rain,15.83,0.65,4341,0,0
SHP-22086,2025-05-03,Los Angeles,Singapore,MSC,Clear,25.87,0.78,4834,0,0
SHP-22087,2025-04-13,Rotterdam,Shanghai,Evergreen,Storm,10.81,0.48,8154,1,8
SHP-22088,2025-07-21,Singapore,Hamburg,Evergreen,Clear,25.13,0.85,5203,0,0
SHP-22089,2025-08-19,Los Angeles,Dubai,Hapag-Lloyd,Clear,29.16,0.26,8480,0,0
SHP-22090,2025-11-25,Shanghai,Los Angeles,MSC,Rain,26.24,0.29,10747,0,0
SHP-22091,2025-08-14,Shanghai,Hamburg,Maersk,Clear,22.51,0.66,5772,0,0
SHP-22092,2025-01-21,Los Angeles,Hamburg,COSCO,Clear,12.51,0.61,4446,0,0
SHP-22093,2025-05-05,Los Angeles,Dubai,COSCO,Rain,10.64,0.91,11215,1,5
SHP-22094,2025-12-04,Shanghai,Hamburg,Evergreen,Clear,25.64,0.15,6273,0,0
SHP-22095,2025-07-07,Hamburg,Los Angeles,COSCO,Clear,10.69,0.88,10043,1,6
SHP-22096,2025-05-22,Singapore,Shanghai,Hapag-Lloyd,Clear,26.35,0.48,4708,0,0
SHP-22097,2025-06-13,Rotterdam,Singapore,Evergreen,Clear,10.3,0.42,7411,0,0
SHP-22098,2025-03-22,Hamburg,Dubai,MSC,Typhoon,22.41,0.94,4241,1,8
SHP-22099,2025-08-26,Shanghai,Los Angeles,MSC,Typhoon,10.95,0.63,3521,1,12
SHP-22100,2025-06-01,Rotterdam,Los Angeles,Hapag-Lloyd,Fog,24.24,0.83,10123,0,0
SHP-22101,2025-04-21,Shanghai,Singapore,MSC,Storm,14.62,0.68,6677,0,0
SHP-22102,2025-08-25,Singapore,Los Angeles,Maersk,Rain,17.64,0.93,9795,0,0
SHP-22103,2025-06-01,Los Angeles,Rotterdam,MSC,Typhoon,26.01,0.35,3011,0,0
SHP-22104,2025-07-19,Hamburg,Los Angeles,COSCO,Storm,27.1,0.44,6718,1,14
SHP-22105,2025-05-27,Los Angeles,Shanghai,MSC,Clear,19.7,0.32,3318,0,0
